userId,bookId,rating
6,435,5
6,265,5
6,242,2
6,382,4
6,240,4
6,295,1
6,148,2
6,582,3
6,210,4
6,238,5
6,570,3
6,283,5
6,529,2
6,505,1
6,418,1
6,379,5
6,488,5
6,421,1
6,330,2
6,180,1
6,205,5
6,101,1
6,267,4
6,595,1
6,518,2
6,535,3
6,142,5
6,456,5
6,315,3
6,161,1
6,550,4
6,342,5
6,230,5
6,466,3
6,439,4
6,516,3
6,552,5
6,243,3
6,130,2
6,474,1
6,407,4
6,175,3
6,223,5
6,463,4
6,253,4
6,264,3
6,409,3
6,533,2
6,279,2
6,316,2
6,361,4
6,341,3
6,311,1
6,149,5
6,234,2
6,567,1
6,451,4
6,297,3
6,354,2
6,569,4
6,473,5
6,438,1
6,184,4
6,222,5
6,261,4
6,556,3
6,162,1
6,140,1
6,597,2
6,193,3
7,534,4
7,178,1
7,135,2
7,110,5
7,120,1
7,361,1
7,222,4
7,240,2
7,274,1
7,516,1
7,142,3
7,275,3
7,491,5
7,235,1
7,139,4
7,174,2
7,172,5
7,220,3
7,592,2
7,501,4
7,466,3
7,538,2
7,529,5
7,443,5
7,259,3
7,447,4
7,382,2
7,468,2
7,419,1
7,143,5
7,181,1
7,589,1
7,528,4
7,324,4
7,416,3
7,225,3
7,407,1
7,393,3
7,474,2
7,396,5
7,465,3
7,331,1
7,231,1
7,518,3
7,184,1
7,354,2
7,435,2
7,436,2
7,216,3
7,547,1
7,214,4
7,160,3
7,349,2
7,405,2
7,523,4
7,137,3
7,266,2
7,456,2
7,577,3
7,487,2
7,285,2
7,325,2
7,379,4
7,462,3
7,265,2
7,318,5
7,241,1
7,131,4
7,380,3
7,375,3
7,150,5
7,292,4
7,117,1
7,297,5
7,414,2
7,115,3
7,453,5
7,600,5
7,531,3
7,213,3
7,591,1
7,253,2
7,313,5
7,320,3
7,276,4
7,161,5
7,169,5
7,193,5
7,454,1
7,510,5
7,330,4
7,315,3
7,434,5
7,242,1
7,394,2
7,397,1
7,249,4
7,588,4
7,353,2
7,458,5
7,431,5
7,278,5
7,189,4
7,329,1
7,598,5
7,564,3
7,168,1
7,386,2
7,525,4
7,102,2
7,432,5
7,514,5
7,509,1
7,316,1
7,408,4
7,304,2
7,596,1
7,570,5
7,138,4
7,199,5
7,311,2
7,301,4
7,599,2
7,145,5
7,284,2
7,507,3
7,527,2
7,319,4
7,336,4
7,159,5
7,384,3
7,332,5
7,306,4
7,455,2
7,486,3
7,262,4
7,425,2
7,497,4
7,352,5
7,210,1
7,400,2
7,579,1
7,427,3
7,550,3
7,136,1
7,256,5
7,209,1
7,149,3
7,146,2
7,572,4
7,371,5
7,482,3
7,438,2
7,519,1
7,583,1
7,170,5
7,162,3
7,252,2
7,122,5
7,204,1
7,308,2
7,553,3
7,155,3
7,201,1
7,574,3
7,472,5
7,403,5
7,148,1
7,500,3
7,233,2
7,467,2
7,346,4
7,495,4
7,197,3
7,365,1
7,533,1
7,186,5
7,123,3
7,571,1
7,478,1
7,185,1
7,457,4
7,250,3
7,344,5
7,481,5
7,205,2
7,279,1
7,593,3
7,251,1
7,399,2
7,101,1
7,229,5
7,134,2
7,288,3
7,433,3
7,470,2
7,391,4
7,126,5
7,484,4
7,556,3
7,566,1
7,195,2
7,582,1
7,392,5
7,141,3
7,381,3
7,549,4
7,244,2
7,355,1
7,103,5
7,152,1
7,190,2
7,575,5
7,260,3
7,485,4
7,296,5
7,586,2
7,471,1
7,298,4
7,129,1
7,469,5
7,356,5
7,502,4
7,359,2
7,559,4
7,594,5
7,554,3
7,387,5
7,154,2
7,108,4
7,273,2
7,294,5
7,236,5
7,544,4
7,268,5
7,248,3
7,128,4
7,451,2
7,576,2
7,175,4
7,367,4
7,370,1
7,532,1
7,289,4
7,364,3
7,473,5
7,418,2
7,243,1
7,194,1
7,339,3
7,182,1
7,461,1
7,388,5
7,430,2
7,411,4
7,498,2
7,130,1
7,597,4
7,552,4
7,444,1
7,562,4
7,281,3
7,463,1
7,333,1
7,378,4
7,448,1
7,401,2
7,104,3
7,437,1
7,224,4
7,237,5
7,573,2
7,140,1
7,441,2
7,263,2
7,163,5
7,383,3
7,300,4
7,410,5
7,291,3
7,207,1
7,420,5
7,255,1
7,239,4
7,524,2
7,376,2
7,147,1
7,112,4
7,494,3
7,345,2
7,395,3
7,543,5
7,366,4
7,530,4
7,118,5
7,328,4
7,218,5
7,119,1
7,238,3
7,221,3
7,459,1
7,321,4
7,373,3
7,517,5
7,506,1
7,114,2
7,442,4
7,111,1
7,230,2
7,271,2
7,303,4
7,267,5
7,116,5
7,520,2
7,337,2
7,557,2
7,590,5
7,511,4
7,369,4
7,541,2
7,567,5
7,404,2
7,228,1
7,406,2
7,211,3
7,180,3
7,402,1
7,245,2
7,158,4
7,452,1
7,334,2
7,358,5
7,283,2
7,223,2
7,505,4
7,475,4
7,417,2
7,153,5
7,196,3
7,483,3
7,226,1
7,565,1
7,560,4
7,449,5
7,548,4
7,171,2
7,299,2
7,542,2
7,479,1
7,183,3
7,568,1
7,293,4
7,343,5
7,584,5
7,187,1
7,305,5
7,326,5
7,377,5
7,314,1
7,156,1
7,257,1
7,578,3
7,551,3
7,309,1
7,217,4
7,372,3
7,421,4
7,360,2
7,164,3
7,335,3
7,580,4
7,504,2
7,415,2
7,151,2
7,327,2
7,488,4
7,412,4
7,133,4
7,234,3
7,526,5
7,445,1
7,272,3
7,341,2
7,340,4
7,290,1
7,537,1
7,426,5
7,348,2
7,423,4
7,489,4
7,198,1
7,342,3
7,165,1
7,385,4
7,546,1
7,493,2
7,347,2
7,323,1
7,368,4
7,585,4
8,523,3
8,470,3
8,390,3
8,317,1
8,152,5
8,277,2
8,207,4
8,116,1
8,596,1
8,216,1
8,196,3
8,359,5
8,240,4
8,201,5
8,570,2
8,267,4
8,430,2
8,484,4
8,334,3
8,578,4
8,516,3
8,479,5
8,465,5
8,445,5
8,585,5
8,474,5
8,553,1
8,396,3
8,331,2
8,462,1
8,271,1
8,187,1
8,198,5
8,545,3
8,360,2
8,252,3
8,459,1
8,295,3
8,397,2
8,457,3
8,241,4
8,339,5
8,164,5
8,289,4
8,199,3
8,363,4
8,161,1
8,328,1
8,496,1
8,215,2
8,386,4
8,592,5
8,136,5
8,315,5
8,562,3
8,262,5
8,160,2
8,369,2
8,388,3
8,571,5
8,600,4
8,482,1
8,418,5
8,123,3
8,407,3
8,563,3
8,499,3
8,299,4
8,566,2
8,439,3
8,412,5
8,234,1
8,157,2
8,177,5
8,415,1
8,258,1
8,448,1
8,119,1
8,555,4
8,115,2
8,332,4
8,581,1
8,497,3
8,380,5
8,130,1
8,539,5
8,554,5
8,272,1
8,343,3
8,549,5
8,280,3
8,400,1
8,141,4
8,325,2
8,195,1
8,145,2
8,211,1
8,185,3
8,169,3
8,209,4
8,535,3
8,111,3
8,143,1
8,405,2
8,356,4
8,542,1
8,509,2
8,341,1
8,308,2
8,438,3
8,321,5
8,300,3
8,524,3
8,186,1
8,208,1
8,248,2
8,224,4
8,383,1
8,298,5
8,342,5
8,490,5
8,533,3
8,483,1
8,367,3
8,173,5
8,506,4
8,236,5
8,294,4
8,591,5
8,340,2
8,147,4
8,336,4
8,546,2
8,210,3
8,485,2
8,256,2
8,564,2
8,144,3
8,487,1
8,587,5
8,140,2
8,471,4
8,557,5
8,274,4
8,498,1
8,355,4
8,323,1
8,128,2
8,219,4
8,276,1
8,183,1
8,377,2
8,218,4
8,441,4
8,550,4
8,189,5
8,493,5
8,347,5
8,118,2
8,537,2
8,223,3
8,273,2
8,231,3
8,346,5
8,447,4
8,371,3
8,544,4
8,450,3
8,182,5
8,212,5
8,243,3
8,558,3
8,534,2
8,384,2
8,354,4
8,594,2
8,389,2
8,437,4
8,538,5
8,154,2
8,142,2
8,461,3
8,502,5
8,253,5
8,374,1
8,330,3
8,492,5
8,351,4
8,473,1
8,364,5
8,113,3
8,416,3
8,481,5
8,575,4
8,121,5
8,527,3
8,304,5
8,309,3
8,129,2
8,191,2
8,529,1
8,104,1
8,227,1
8,353,3
8,372,3
8,365,2
8,379,5
8,214,3
8,423,1
8,373,3
8,285,4
8,337,1
8,458,5
8,435,4
8,297,4
8,327,4
8,370,3
8,226,4
8,500,2
8,261,4
8,230,3
8,491,1
8,514,2
8,513,3
8,255,1
8,176,5
8,320,2
8,521,5
8,403,5
8,213,5
8,511,3
8,108,3
8,275,1
8,292,5
8,329,5
8,455,1
8,149,3
8,125,1
8,467,1
8,387,5
8,530,5
8,588,5
8,257,1
8,580,4
8,194,2
8,504,5
8,312,3
8,171,5
8,139,5
8,112,5
8,376,4
8,406,3
8,476,4
8,348,1
8,151,3
8,290,1
8,526,2
8,410,5
8,165,5
8,593,3
8,188,3
8,577,5
8,260,2
8,345,2
8,573,3
8,409,1
8,427,1
8,548,2
8,552,4
8,480,4
8,148,2
8,222,5
8,269,5
8,541,4
8,146,4
8,543,4
8,302,2
8,203,5
8,508,4
8,425,2
8,368,1
8,401,2
8,366,1
8,362,3
8,237,2
8,456,2
8,107,3
8,433,1
8,510,2
8,335,3
8,239,5
8,434,5
8,175,2
8,358,4
8,184,3
8,159,3
8,310,5
8,105,4
8,228,5
8,582,4
8,375,5
8,245,4
8,282,5
8,319,2
8,181,4
8,464,3
8,391,4
8,414,3
8,357,4
8,486,5
8,233,1
8,475,4
8,311,4
8,519,2
8,281,3
8,489,3
8,247,4
8,559,2
8,424,2
8,316,1
8,268,1
8,453,3
8,110,1
8,569,5
8,517,4
8,503,4
8,428,2
8,229,4
8,313,2
8,579,4
8,393,2
8,172,5
8,235,2
8,392,5
8,305,1
8,399,4
8,293,5
8,134,3
8,250,1
8,101,1
8,266,1
8,349,1
8,249,5
8,466,4
8,206,3
8,378,4
8,515,3
8,301,5
8,204,5
8,306,3
8,127,3
8,477,2
8,494,2
8,567,4
8,133,1
8,279,2
8,244,4
8,324,2
8,402,1
8,422,1
8,352,5
8,205,4
8,495,1
8,528,5
8,103,2
8,286,1
8,556,1
8,381,5
8,124,3
8,525,4
8,156,4
8,102,1
8,338,5
8,432,2
8,565,1
8,307,2
8,583,1
8,263,5
8,114,5
8,180,3
8,166,3
8,599,3
8,507,3
8,413,1
8,451,3
8,131,3
8,167,3
8,398,5
8,463,1
8,242,3
8,153,2
8,440,3
8,361,2
8,200,4
8,598,1
8,505,5
8,120,4
8,417,2
8,452,2
8,122,1
9,456,4
9,216,5
9,256,1
9,143,5
9,573,4
9,585,4
9,262,5
9,274,4
9,133,3
9,110,2
9,502,2
9,124,1
9,581,3
9,437,1
9,287,3
9,138,5
9,319,3
9,558,1
9,213,5
9,113,4
9,598,5
9,188,4
9,217,3
9,373,2
9,417,5
9,545,4
9,596,1
9,296,4
9,174,3
9,166,3
9,234,2
9,402,4
9,241,2
9,461,4
9,411,5
9,568,3
9,255,2
9,436,2
9,156,1
9,464,1
9,265,2
9,340,5
9,338,4
9,589,4
9,563,1
9,225,2
9,214,3
9,229,5
9,116,1
9,398,3
9,205,2
9,204,5
9,252,2
9,231,2
9,170,3
9,155,4
9,305,1
9,101,2
9,211,3
9,474,3
9,132,5
9,422,5
9,297,4
9,289,1
9,507,3
9,527,5
9,173,3
9,362,2
9,134,2
9,466,4
9,121,4
9,451,3
9,197,3
9,428,3
9,426,3
9,382,1
9,210,1
9,112,3
9,526,2
9,232,1
9,357,1
9,377,2
9,396,2
9,409,3
9,505,5
9,500,4
9,372,2
9,233,4
9,208,2
9,532,2
9,512,5
9,467,3
9,321,2
9,387,2
9,254,2
9,582,2
9,158,5
9,177,1
9,207,4
9,183,1
9,247,1
9,493,2
9,237,4
9,468,3
9,339,5
9,299,1
9,491,5
9,250,3
9,588,5
9,524,3
9,103,5
9,199,5
9,275,2
9,147,2
9,579,4
9,261,1
9,393,3
9,487,4
9,159,5
9,489,2
9,400,2
9,198,4
9,325,5
9,386,3
9,516,2
9,371,5
9,248,5
9,153,1
9,458,1
9,484,1
9,285,3
9,385,2
9,168,5
9,498,1
9,394,5
9,578,1
9,483,3
9,378,1
9,388,4
9,490,1
9,290,3
9,520,5
9,347,5
9,128,1
9,427,5
9,171,1
9,327,1
9,565,1
9,102,1
9,569,3
9,162,2
9,485,1
9,412,2
9,176,1
9,333,4
9,202,3
9,501,1
9,351,4
9,431,3
9,549,5
9,367,3
9,479,4
9,547,1
9,323,3
9,560,4
9,281,1
9,577,2
9,511,4
9,554,1
9,504,3
9,306,5
9,245,5
9,267,2
9,550,1
9,439,3
9,454,2
9,219,2
9,355,3
9,169,3
9,343,4
9,494,2
9,499,5
9,496,1
9,595,3
9,551,5
9,150,3
9,384,1
9,538,5
9,119,2
9,356,5
9,206,1
9,154,3
9,303,4
9,160,3
9,472,3
9,529,4
9,253,4
9,189,2
9,410,2
9,425,2
9,533,5
9,591,2
9,335,3
9,405,3
9,178,4
9,531,3
9,302,3
9,471,5
9,580,4
9,414,2
9,432,5
9,268,4
9,238,1
9,242,2
9,283,3
9,286,2
9,106,5
9,104,1
9,288,1
9,442,1
9,341,3
9,314,2
9,251,2
9,523,5
9,179,3
9,163,4
9,518,5
9,368,3
9,295,5
9,590,5
9,430,3
9,194,2
9,180,2
9,463,4
9,324,5
9,235,2
9,457,2
9,336,3
9,469,2
9,510,3
9,572,5
9,413,2
9,566,1
9,508,2
9,567,2
9,593,4
9,443,5
9,408,4
9,131,3
9,331,4
9,192,5
9,195,4
9,521,4
9,399,3
9,190,2
9,528,1
9,429,1
9,360,3
9,460,2
9,129,1
9,575,3
9,440,1
9,452,3
9,552,3
9,433,1
9,561,1
9,292,4
9,475,4
9,315,4
9,307,1
9,277,2
9,201,3
9,236,3
9,126,1
9,271,5
9,278,5
9,506,2
9,304,1
9,592,4
9,449,1
9,310,3
9,127,4
9,401,4
9,423,3
9,397,3
9,164,1
9,586,1
9,221,5
9,152,3
9,445,2
9,181,3
9,244,3
9,175,1
9,349,5
9,118,3
9,350,5
9,438,5
9,492,1
9,326,3
9,536,1
9,495,2
9,453,3
9,203,3
9,258,5
9,477,3
9,282,1
9,419,2
9,222,5
9,137,1
9,322,4
9,157,4
9,260,3
9,140,4
9,243,4
9,361,2
9,420,5
9,597,1
9,348,2
9,272,3
9,447,5
9,209,1
9,312,1
9,122,5
9,407,1
9,535,2
9,383,5
9,583,3
9,497,5
9,574,5
9,276,5
9,376,4
9,513,5
9,555,1
9,369,5
9,342,5
9,136,3
9,311,2
9,559,3
9,374,1
9,316,5
9,352,4
9,246,5
9,105,4
9,167,4
9,186,2
9,228,5
9,309,1
9,109,5
9,584,1
9,313,2
9,273,5
9,280,5
9,541,1
9,534,5
9,416,5
9,450,1
9,354,1
9,149,2
9,320,2
9,480,5
9,476,5
9,353,4
9,539,4
9,375,4
9,284,4
9,218,3
9,537,4
9,557,2
9,264,4
9,317,5
9,334,1
9,546,4
9,519,1
9,196,5
9,139,5
9,223,4
9,300,4
9,187,5
9,117,5
9,239,5
9,259,3
9,308,2
9,263,2
9,151,5
9,600,5
9,395,1
9,344,1
9,553,3
9,328,4
9,403,1
9,514,2
9,448,3
9,390,3
9,522,4
9,465,5
9,530,1
9,185,4
9,193,2
9,389,4
9,434,5
10,545,1
10,160,1
10,578,1
10,282,4
10,201,1
10,354,5
10,284,5
10,537,4
10,140,4
10,367,1
10,573,5
10,564,5
10,414,4
10,571,3
10,293,3
10,137,2
10,402,1
10,473,2
10,126,2
10,241,5
10,548,3
10,468,4
10,576,2
10,373,1
10,400,1
10,561,4
10,328,2
10,437,3
10,513,5
10,304,5
10,146,2
10,530,3
10,288,3
10,199,5
10,139,3
10,363,1
10,549,1
10,490,3
10,451,3
10,403,5
10,349,3
10,422,2
10,408,1
10,575,1
10,135,4
10,358,2
10,428,4
10,268,2
10,238,5
10,554,1
10,357,4
10,404,5
10,186,4
10,480,1
10,500,4
10,128,4
10,321,4
10,182,5
10,220,4
10,448,4
10,228,2
10,460,5
10,507,5
10,417,1
10,552,5
10,577,4
10,393,5
10,133,3
10,166,5
10,469,1
10,534,4
10,525,5
10,416,3
10,278,2
10,555,3
10,483,2
10,114,3
10,362,5
10,177,3
10,599,1
10,169,4
10,221,5
10,107,2
10,411,2
10,187,2
10,586,1
10,481,2
10,527,2
10,491,2
10,378,2
10,112,3
10,364,3
10,253,2
10,342,5
10,454,2
10,353,2
10,583,5
10,154,3
10,531,3
10,323,5
10,251,3
10,127,3
10,399,1
10,457,5
10,345,2
10,539,3
10,559,5
10,387,2
10,280,4
10,106,1
10,424,2
10,168,5
10,430,4
10,267,3
10,313,5
10,105,1
10,445,3
10,150,2
10,431,2
10,511,2
10,391,1
10,350,4
10,159,3
10,476,1
10,213,1
10,432,2
10,318,4
10,191,4
10,218,5
10,219,4
10,444,5
10,120,5
10,109,3
10,464,1
10,104,5
10,307,1
10,136,1
10,181,1
10,596,3
10,356,1
10,510,3
10,361,4
10,227,2
10,296,1
10,247,1
10,543,5
10,592,4
10,225,2
10,435,4
10,290,1
10,261,1
10,438,2
10,427,2
10,193,3
10,458,1
10,465,4
10,346,2
10,324,2
10,397,5
10,222,2
10,151,2
10,339,4
10,388,3
10,441,1
10,314,5
10,429,1
10,285,5
10,379,5
10,332,2
10,351,2
10,125,2
10,482,4
10,327,3
10,532,4
10,484,4
10,273,5
10,215,3
10,274,1
10,189,1
10,550,3
10,103,2
10,479,4
10,286,2
10,394,4
10,184,1
10,316,5
10,275,4
10,509,3
10,173,1
10,542,1
10,122,2
10,521,2
10,570,2
10,334,4
10,598,5
10,162,3
10,392,2
10,277,3
10,355,2
10,584,1
10,121,4
10,536,2
10,360,1
10,449,2
10,258,1
10,512,3
10,244,1
10,472,3
10,211,3
10,434,4
10,508,4
10,456,3
10,242,1
10,544,5
10,303,2
10,297,5
10,138,2
10,131,3
10,376,4
10,526,2
10,326,3
10,562,5
10,582,5
10,161,5
10,466,5
10,381,3
10,463,5
10,566,3
10,488,1
10,558,4
10,560,2
10,165,3
10,214,1
10,287,4
10,518,2
10,145,4
10,341,3
10,470,2
10,269,5
10,232,5
10,415,1
10,207,5
10,158,2
10,298,4
10,263,4
10,502,5
10,229,2
10,152,4
10,568,1
10,204,1
10,231,4
10,174,1
10,226,5
10,338,2
10,590,5
10,372,5
10,155,1
10,198,5
10,108,4
10,447,3
10,398,4
10,315,2
10,359,2
10,503,5
10,581,5
10,487,5
10,347,3
10,426,1
10,147,1
10,383,5
10,279,1
10,236,4
10,212,3
10,452,3
10,495,5
10,172,2
10,217,4
10,291,1
10,248,3
10,129,2
10,405,5
10,113,2
10,396,5
10,475,5
10,302,1
10,501,5
10,540,1
10,567,4
10,433,1
10,142,5
10,292,2
10,504,5
10,505,4
10,348,5
10,412,3
10,188,1
10,325,5
10,486,3
10,380,5
10,240,4
10,170,1
10,565,3
10,593,5
10,420,1
10,101,5
10,524,4
10,516,5
10,496,1
10,519,1
10,294,3
10,265,2
10,317,1
10,478,3
10,553,5
10,365,4
10,585,4
10,224,1
10,270,3
10,413,1
10,234,2
10,423,1
10,455,3
10,574,5
10,467,4
10,205,3
10,117,1
10,436,1
10,331,4
10,600,4
10,119,5
10,551,4
10,529,3
10,237,3
10,143,3
10,209,4
10,443,4
10,195,2
10,148,1
10,223,2
10,547,2
10,439,2
10,264,5
10,196,1
10,421,2
10,216,3
10,382,1
10,517,1
10,370,4
10,535,1
10,506,4
10,179,1
10,344,1
10,462,2
10,409,1
10,308,1
10,492,5
10,230,3
10,192,2
10,310,4
10,149,3
10,589,2
10,175,2
10,442,2
10,395,3
10,210,4
10,295,4
10,406,2
10,557,1
10,203,4
10,340,2
10,130,5
10,115,5
10,281,3
10,330,5
10,271,5
10,588,3
10,390,4
10,407,5
10,164,3
10,591,2
10,301,2
10,254,4
10,477,5
10,256,4
10,144,1
10,185,4
10,255,3
10,425,4
10,102,1
10,533,2
10,514,5
10,386,1
10,538,2
10,309,4
10,153,5
10,171,4
10,206,2
10,337,2
10,246,1
10,306,2
11,217,1
11,384,1
11,323,2
11,424,5
11,289,5
11,535,1
11,558,4
11,489,2
11,394,4
11,210,4
11,538,3
11,159,5
11,343,3
11,463,2
11,478,4
11,579,1
11,518,4
11,505,3
11,271,5
11,366,4
11,556,5
11,199,5
11,139,3
11,426,1
11,224,4
11,230,2
11,428,4
11,307,1
11,161,5
11,369,3
11,288,3
11,576,3
11,403,2
11,101,1
11,429,4
11,284,1
11,239,5
11,273,5
11,354,4
11,486,5
11,380,5
11,389,2
11,148,1
11,595,1
11,419,2
11,494,2
11,564,4
11,550,1
11,470,2
11,507,3
11,346,5
11,316,4
11,275,4
11,467,3
11,185,4
11,364,5
11,193,3
11,154,2
11,341,5
11,388,4
11,400,4
11,412,3
11,297,4
11,545,5
11,110,2
11,523,3
11,589,1
11,590,2
11,309,3
11,301,1
11,393,3
11,599,2
11,204,5
11,443,5
11,500,4
11,231,5
11,150,3
11,430,4
11,374,1
11,144,1
11,237,2
11,197,3
11,409,5
11,180,4
11,458,5
11,136,3
11,133,1
11,439,3
11,219,5
11,395,3
11,383,5
11,475,4
11,578,4
11,156,5
11,530,2
11,225,1
11,258,5
11,447,2
11,442,2
11,247,2
11,227,4
11,118,4
11,565,4
11,529,5
11,245,4
11,141,4
11,561,3
11,480,1
11,104,5
11,255,1
11,300,4
11,469,1
11,205,3
11,479,4
11,547,5
11,331,2
11,320,2
11,207,3
11,488,2
11,553,1
11,335,2
11,238,1
11,181,3
11,222,2
11,177,4
11,491,2
11,583,1
11,591,4
11,162,3
11,234,3
11,461,3
11,306,2
11,528,1
11,391,2
11,408,4
11,267,1
11,129,4
11,261,4
11,360,5
11,351,1
11,433,3
11,379,5
11,532,5
11,542,2
11,266,3
11,240,2
11,567,5
11,281,3
11,262,2
11,190,3
11,431,4
11,215,5
11,253,1
11,540,2
11,202,3
11,165,3
11,168,5
11,117,1
11,302,5
11,375,5
11,496,5
11,563,5
11,228,4
11,537,5
11,137,1
11,319,4
11,122,4
11,581,2
11,587,4
11,243,1
11,218,5
11,333,5
11,499,1
11,474,1
11,259,3
11,135,2
11,241,4
11,521,4
11,317,1
11,340,1
11,182,4
11,481,1
11,425,2
11,370,5
11,264,1
11,482,5
11,512,4
11,373,5
11,492,4
11,404,3
11,571,1
11,187,1
11,437,3
11,347,3
11,594,3
11,326,2
11,358,5
11,585,1
11,450,5
11,560,3
11,387,3
11,188,2
11,597,4
11,339,3
11,175,1
11,125,1
11,444,1
11,459,2
11,232,1
11,376,1
11,303,4
11,294,3
11,572,2
11,411,2
11,396,4
11,327,3
11,183,4
11,325,1
11,352,2
11,103,1
11,174,5
11,167,2
11,322,2
11,208,1
11,212,4
11,348,2
11,171,3
11,106,2
11,405,4
11,445,2
11,390,3
11,123,2
11,548,1
11,293,3
11,149,5
11,295,5
11,251,1
11,345,2
11,432,5
11,377,1
11,566,1
11,152,1
11,509,4
11,132,3
11,164,1
11,441,2
11,140,2
11,276,2
11,145,3
11,501,4
11,142,3
11,329,5
11,166,4
11,201,2
11,452,5
11,195,4
11,146,1
11,242,4
11,490,1
11,569,3
11,203,2
11,235,4
11,453,4
11,524,5
11,511,4
11,155,3
11,582,2
11,555,2
11,584,1
11,287,5
11,143,4
11,476,5
11,105,3
11,495,5
11,460,4
11,588,2
11,114,3
11,127,3
11,308,3
11,250,1
11,573,3
11,220,4
11,451,4
11,416,4
11,468,3
11,328,5
11,423,3
11,324,5
11,119,3
11,248,2
11,372,4
11,527,2
11,269,1
11,418,4
11,574,4
11,357,1
11,131,2
11,312,4
11,356,1
11,533,1
11,525,3
11,113,5
11,517,2
11,189,3
11,531,4
11,355,2
11,544,3
11,198,1
11,435,5
11,568,1
11,519,1
11,336,1
11,359,3
11,257,4
11,455,2
11,158,1
11,283,4
11,209,1
11,292,3
11,414,5
11,254,1
11,473,4
11,200,2
11,291,5
11,330,2
11,160,5
11,310,3
11,313,4
11,363,4
11,497,5
11,332,1
11,172,1
11,282,4
11,285,1
11,111,4
11,472,2
11,263,3
11,415,4
11,422,1
11,539,1
11,337,2
11,464,4
11,176,3
11,498,1
11,179,2
11,194,3
11,280,3
11,304,1
11,246,3
11,382,3
11,157,3
11,381,1
11,466,5
11,549,3
11,321,4
11,334,2
11,493,1
11,290,4
11,151,2
11,206,5
11,170,3
11,546,1
11,420,5
11,298,5
11,543,1
11,406,5
11,454,2
11,277,4
11,438,1
11,436,1
11,249,5
11,598,4
11,128,1
11,562,3
11,554,1
11,402,1
11,213,1
11,385,4
11,368,4
11,126,4
11,272,1
11,286,2
11,107,3
11,575,3
11,516,4
11,102,3
11,504,2
11,211,5
11,353,5
11,163,5
11,485,2
11,399,4
11,147,2
11,130,4
11,513,1
11,446,4
11,112,4
11,386,4
11,586,3
11,371,2
12,187,1
12,121,1
12,588,4
12,128,4
12,593,4
12,250,3
12,265,5
12,539,4
12,426,2
12,444,2
12,420,3
12,315,5
12,424,2
12,549,4
12,449,1
12,494,2
12,591,3
12,327,5
12,552,2
12,236,3
12,534,2
12,525,5
12,287,3
12,507,5
12,186,1
12,471,2
12,130,5
12,263,1
12,477,3
12,343,2
12,428,1
12,353,4
12,140,3
12,495,5
12,241,5
12,462,5
12,155,4
12,356,5
12,134,2
12,123,3
12,293,2
12,104,4
12,235,2
12,397,2
12,576,4
12,590,1
12,229,5
12,277,5
12,515,1
12,595,1
12,176,1
12,271,1
12,509,2
12,227,3
12,398,2
12,456,5
12,528,2
12,119,3
12,521,5
12,441,1
12,108,5
12,513,5
12,113,5
12,571,3
12,463,1
12,272,5
12,542,3
12,523,3
12,408,5
12,469,3
12,150,5
12,586,1
12,470,5
12,243,4
12,178,1
12,535,4
12,164,3
12,404,5
12,514,2
12,339,5
12,162,1
12,101,3
12,437,5
12,151,5
12,299,5
12,110,1
12,295,3
12,499,3
12,281,4
12,532,4
12,138,2
12,599,5
12,172,2
12,160,3
12,137,3
12,181,3
12,361,3
12,562,1
12,382,4
12,410,5
12,567,1
12,319,5
12,358,3
12,351,1
12,597,3
12,174,4
12,502,4
12,454,1
12,355,1
12,210,4
12,311,3
12,430,2
12,258,3
12,359,1
12,171,5
12,126,2
12,431,2
12,447,4
12,214,3
12,257,3
12,529,2
12,202,2
12,526,1
12,118,4
12,175,3
12,401,2
12,161,5
12,218,4
12,115,1
12,136,3
12,254,2
12,543,4
12,105,3
12,434,4
12,582,4
12,466,2
12,371,4
12,587,2
12,384,5
12,282,4
12,337,3
12,373,5
12,531,1
12,407,2
12,415,2
12,429,2
12,276,2
12,400,2
12,314,4
12,564,1
12,270,2
12,547,3
12,574,3
12,458,1
12,583,5
12,412,1
12,554,5
12,360,4
12,199,4
12,298,2
12,516,4
12,216,5
12,334,3
12,484,5
12,530,4
12,491,2
12,116,3
12,251,4
12,508,1
12,457,5
12,256,2
12,278,5
12,510,5
12,112,4
12,195,2
12,522,1
12,125,1
12,419,2
12,482,5
12,204,4
12,106,1
12,594,1
12,309,1
12,294,5
12,296,2
12,191,1
12,362,2
12,301,1
12,422,4
12,305,1
12,504,5
12,326,4
12,261,1
12,464,1
12,228,3
12,569,5
12,405,2
12,156,2
12,168,4
12,312,5
12,335,1
12,558,3
12,352,2
12,205,1
12,413,2
12,135,5
12,442,1
12,285,3
12,291,4
12,145,5
12,560,4
12,163,2
12,333,1
12,196,5
12,425,4
12,527,3
12,226,1
12,511,3
12,435,2
12,439,3
12,579,3
12,219,3
12,460,3
12,260,1
12,551,3
12,317,3
12,147,1
12,127,5
12,461,2
12,379,1
12,283,3
12,433,4
12,225,2
12,506,3
12,536,4
12,240,5
12,340,2
12,566,3
12,589,3
12,211,1
12,259,5
12,141,4
12,403,1
12,344,3
12,142,4
12,279,4
12,247,3
12,328,5
12,111,1
12,388,4
12,318,2
12,517,5
12,378,2
12,367,5
12,209,4
12,501,5
12,190,3
12,212,3
12,578,4
12,598,3
12,165,5
